N = 3000
dimX = 3
dimY = 3
dimA1= 1
X1	X2	X3	Y1	Y2	Y3	F1	F2	F3	A11	A12	A13	P11	P12	P13	P21	P22	P23	P31	P32	P33	
-0.219	-0.32515	0.051569	-0.038788	-0.076215	0.10769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21978	-0.32761	0.053578	-0.053759	-0.074685	0.082535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22079	-0.32973	0.054471	-0.067941	-0.072635	0.049136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2219	-0.33118	0.054694	-0.081258	-0.067207	0.016181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2238	-0.33196	0.055364	-0.093394	-0.05655	-0.0091015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22581	-0.33274	0.055699	-0.10387	-0.043043	-0.026545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22804	-0.33408	0.054918	-0.10874	-0.031496	-0.038181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23039	-0.33531	0.053467	-0.10535	-0.024267	-0.045847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23251	-0.33587	0.051792	-0.095892	-0.018082	-0.049156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23541	-0.3352	0.050676	-0.084917	-0.010157	-0.048984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23708	-0.33486	0.050229	-0.075704	-0.0018768	-0.048964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23809	-0.33564	0.049671	-0.070338	0.0044755	-0.052271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23876	-0.33598	0.04889	-0.07109	0.010518	-0.059431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23976	-0.33598	0.047662	-0.078437	0.019221	-0.068896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24132	-0.33531	0.045988	-0.086456	0.028219	-0.080022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24322	-0.33442	0.044202	-0.089023	0.034215	-0.092625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24579	-0.33352	0.042528	-0.084198	0.037282	-0.10515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24825	-0.33241	0.040965	-0.074839	0.03945	-0.11695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2497	-0.33218	0.038621	-0.063459	0.042082	-0.12855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25059	-0.33151	0.035607	-0.05087	0.045734	-0.13763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25081	-0.33073	0.032593	-0.038597	0.052232	-0.13907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25171	-0.32962	0.02958	-0.028617	0.0598	-0.1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25282	-0.32805	0.026343	-0.022039	0.064451	-0.11902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25349	-0.32716	0.023664	-0.017567	0.065559	-0.1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2536	-0.32515	0.021766	-0.012068	0.064828	-0.099166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25316	-0.32381	0.020985	-0.0041696	0.063166	-0.088978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25327	-0.32281	0.019087	0.0062551	0.059571	-0.081147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25371	-0.32169	0.016855	0.017459	0.054033	-0.078589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25394	-0.32058	0.014957	0.028207	0.050273	-0.077275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2536	-0.31924	0.013729	0.038992	0.049245	-0.071466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25193	-0.31845	0.012948	0.049241	0.051343	-0.063431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25037	-0.3179	0.011162	0.05845	0.053372	-0.059655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24936	-0.31678	0.009711	0.065716	0.052532	-0.061151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24836	-0.31611	0.0088181	0.071446	0.049047	-0.06079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24758	-0.31388	0.0081483	0.07794	0.044049	-0.052248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24579	-0.31265	0.0069205	0.086338	0.040164	-0.035637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24367	-0.31243	0.0047997	0.096094	0.037961	-0.015377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24155	-0.31209	0.0039067	0.1036	0.036969	0.0048684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23954	-0.31232	0.0040184	0.10508	0.037919	0.02271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23775	-0.31098	0.0059159	0.1012	0.038335	0.035186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23507	-0.30964	0.0077019	0.095896	0.035414	0.041328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23284	-0.3083	0.0084832	0.091769	0.027287	0.044285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23106	-0.30752	0.0088181	0.087542	0.013619	0.046872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22983	-0.30785	0.0085948	0.082239	-0.0018097	0.051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2286	-0.30785	0.0093762	0.077737	-0.014581	0.05789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22659	-0.30841	0.011385	0.074617	-0.021619	0.06575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22492	-0.30886	0.013506	0.07204	-0.024186	0.07353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22335	-0.30953	0.014957	0.068306	-0.026284	0.077699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22201	-0.31031	0.015962	0.064001	-0.028762	0.078248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22112	-0.31053	0.016966	0.061541	-0.030304	0.079589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21989	-0.31086	0.018976	0.06054	-0.028442	0.08899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21878	-0.31165	0.020873	0.059152	-0.025622	0.10572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21755	-0.31254	0.022882	0.054644	-0.02501	0.1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21599	-0.31354	0.02411	0.047086	-0.02635	0.12753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21487	-0.31321	0.027236	0.03948	-0.028666	0.12848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21387	-0.31332	0.031477	0.031391	-0.032189	0.12384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21375	-0.31399	0.034268	0.021186	-0.038781	0.11039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21387	-0.31488	0.036388	0.0084036	-0.048306	0.086987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21297	-0.31633	0.038063	-0.0046758	-0.056863	0.064335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21275	-0.31723	0.039067	-0.016945	-0.061637	0.052334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21275	-0.31845	0.039849	-0.030625	-0.062013	0.051732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21398	-0.31979	0.039625	-0.04524	-0.058588	0.058019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21521	-0.32136	0.04063	-0.056425	-0.053239	0.065499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21621	-0.3227	0.042081	-0.061373	-0.04679	0.068636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21777	-0.32359	0.044425	-0.061749	-0.041304	0.063512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.219	-0.32404	0.046769	-0.063402	-0.037279	0.048754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22045	-0.32448	0.047997	-0.069228	-0.03343	0.027452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22146	-0.32493	0.048332	-0.079586	-0.027988	0.0035198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22224	-0.32605	0.047662	-0.092386	-0.020646	-0.018041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22414	-0.32705	0.046992	-0.10396	-0.012865	-0.034134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22626	-0.32738	0.046434	-0.11159	-0.005899	-0.04612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22949	-0.32705	0.045541	-0.11237	-0.0012986	-0.055978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2324	-0.32627	0.044537	-0.10552	-0.00048591	-0.064392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23452	-0.32616	0.043309	-0.095066	-0.002807	-0.071843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2363	-0.32627	0.041523	-0.086162	-0.0051153	-0.079959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23742	-0.32694	0.039625	-0.082672	-0.002454	-0.090172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23853	-0.3275	0.038174	-0.084921	0.0080861	-0.10443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23999	-0.3275	0.036723	-0.088135	0.023244	-0.12155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24222	-0.32727	0.034379	-0.084583	0.037531	-0.1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24434	-0.32627	0.031924	-0.070064	0.047136	-0.14142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24668	-0.32448	0.028129	-0.048485	0.052685	-0.13962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24858	-0.32303	0.023552	-0.026189	0.054631	-0.13388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24847	-0.32203	0.021096	-0.0071093	0.052347	-0.12645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24713	-0.32158	0.019534	0.0088525	0.049295	-0.11532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24646	-0.32058	0.018194	0.019772	0.049467	-0.10296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24624	-0.31935	0.016073	0.025032	0.052471	-0.096386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24668	-0.31868	0.012948	0.030414	0.054532	-0.097425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24635	-0.31734	0.010716	0.038197	0.055437	-0.10017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24523	-0.31611	0.009711	0.04552	0.058628	-0.096529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24434	-0.31477	0.0085948	0.048518	0.063035	-0.089151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24222	-0.31399	0.0061392	0.046177	0.065117	-0.08605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24121	-0.3131	0.0031254	0.042093	0.063715	-0.087839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24066	-0.31098	0.0021208	0.038997	0.05947	-0.084592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24032	-0.30953	0.00089297	0.03943	0.052002	-0.069567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24032	-0.30807	-0.00044648	0.04633	0.039627	-0.048468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23909	-0.3074	-0.0026789	0.058665	0.02407	-0.028468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23809	-0.30718	-0.0042416	0.073783	0.0094985	-0.0087079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23641	-0.30696	-0.0034603	0.086812	-0.00055626	0.012085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23452	-0.3074	-0.002344	0.093945	-0.0047232	0.031314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23273	-0.3074	-0.0013395	0.095689	-0.0045093	0.042249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23005	-0.30807	-0.00055811	0.093583	-0.0016968	0.044775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22804	-0.30807	0	0.090452	0.0021567	0.048041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22637	-0.30774	0.0012278	0.086414	0.0052028	0.058628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22492	-0.30763	0.0020092	0.079358	0.0065523	0.074739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22369	-0.30718	0.0027905	0.070639	0.0041036	0.089462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22179	-0.30707	0.0044648	0.063039	-0.001698	0.09974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21989	-0.30718	0.0072554	0.059186	-0.010973	0.10893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.219	-0.30707	0.010492	0.057655	-0.022903	0.11733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21855	-0.30763	0.012725	0.057457	-0.035021	0.1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21811	-0.30796	0.014176	0.060179	-0.046218	0.12338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21643	-0.30919	0.01652	0.06416	-0.053843	0.12155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21487	-0.31075	0.019199	0.0659	-0.057051	0.12005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21331	-0.31187	0.022436	0.062691	-0.058562	0.11971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2113	-0.31366	0.025226	0.055408	-0.059544	0.1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21074	-0.31433	0.026901	0.044984	-0.059141	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20985	-0.31488	0.028687	0.031305	-0.054783	0.10865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2094	-0.31633	0.030473	0.018394	-0.048116	0.10092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20862	-0.3179	0.034379	0.010098	-0.044192	0.098796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20817	-0.31946	0.036277	0.0062195	-0.043646	0.099934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20907	-0.31946	0.03717	0.0041981	-0.044102	0.096815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20907	-0.31946	0.038509	0.0010799	-0.044361	0.086658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20929	-0.32013	0.040295	-0.0023444	-0.046486	0.07533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20862	-0.32158	0.043532	-0.0072517	-0.051758	0.06542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20795	-0.32359	0.04543	-0.017229	-0.056338	0.055588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20873	-0.32437	0.045765	-0.033005	-0.056104	0.044087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20918	-0.32515	0.04543	-0.052024	-0.050346	0.031813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21041	-0.32616	0.045653	-0.069067	-0.043018	0.02396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21175	-0.32727	0.046881	-0.081742	-0.037545	0.01987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21364	-0.3285	0.047997	-0.091959	-0.031291	0.013671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21576	-0.32884	0.04822	-0.098635	-0.021368	0.0016491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21777	-0.32906	0.04822	-0.10048	-0.0086342	-0.01342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21978	-0.32951	0.047774	-0.098772	0.0025351	-0.027255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22201	-0.32962	0.047104	-0.097179	0.0092301	-0.039376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22414	-0.32928	0.0461	-0.097192	0.013747	-0.052061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2257	-0.32839	0.045318	-0.096984	0.018145	-0.06609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22726	-0.32783	0.044314	-0.094638	0.022531	-0.078311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22938	-0.32783	0.042751	-0.091131	0.027296	-0.083778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23161	-0.32761	0.040853	-0.087987	0.032773	-0.080582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23373	-0.32716	0.038063	-0.084276	0.038044	-0.073893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23519	-0.32627	0.03583	-0.079456	0.0408	-0.072863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2363	-0.32482	0.034937	-0.075637	0.041586	-0.080263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23775	-0.32359	0.035161	-0.073854	0.0403	-0.093326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23932	-0.3227	0.034937	-0.071738	0.036951	-0.10616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24077	-0.32292	0.0317	-0.064526	0.033642	-0.11434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24255	-0.32203	0.027794	-0.05308	0.033315	-0.11774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.244	-0.32136	0.023552	-0.041085	0.036586	-0.11363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24512	-0.3208	0.02132	-0.028785	0.039811	-0.10331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24479	-0.31968	0.021654	-0.016386	0.040695	-0.094813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24467	-0.31901	0.020092	-0.0055021	0.042717	-0.094483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24534	-0.31779	0.018529	0.0012743	0.047977	-0.10445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24512	-0.31723	0.016073	0.0054482	0.053946	-0.11618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24534	-0.31667	0.012725	0.013458	0.056308	-0.1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24479	-0.31544	0.010492	0.025115	0.054529	-0.11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24434	-0.31366	0.0075902	0.035796	0.051673	-0.10469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24434	-0.31165	0.0055811	0.043268	0.04687	-0.089332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24278	-0.3112	0.0040184	0.04782	0.038433	-0.074519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24144	-0.31109	0.0021208	0.052925	0.027948	-0.060218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24021	-0.31042	0.0013395	0.057175	0.021031	-0.044973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2392	-0.31008	0.00055811	0.059817	0.019889	-0.027867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23887	-0.30941	-0.00033486	0.064792	0.019725	-0.013654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23708	-0.30941	-0.00089297	0.073353	0.018709	-0.0050791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23586	-0.30908	-0.00078135	0.084485	0.018966	0.00045435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23429	-0.3083	0.00055811	0.0952	0.02049	0.0056472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23195	-0.3083	0.00033486	0.10486	0.019328	0.010446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23016	-0.30785	0.00022324	0.11322	0.012076	0.013505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22748	-0.30729	0	0.11623	0.0018392	0.017436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22547	-0.30651	0	0.11255	-0.0075755	0.027333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22257	-0.30662	0.0012278	0.10401	-0.015967	0.04405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21978	-0.30785	0.0018976	0.09458	-0.022547	0.066428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21822	-0.30863	0.0026789	0.088753	-0.025544	0.08902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21666	-0.3093	0.0040184	0.086039	-0.024044	0.10694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21599	-0.30964	0.0062508	0.088662	-0.022598	0.12345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21476	-0.30964	0.0098227	0.094341	-0.025456	0.13975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21186	-0.31008	0.013395	0.098606	-0.032598	0.15273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21007	-0.3102	0.015404	0.098927	-0.042178	0.15838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20695	-0.31131	0.018417	0.093695	-0.05099	0.16011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20505	-0.31265	0.021878	0.087626	-0.058595	0.16367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20404	-0.31388	0.025784	0.08233	-0.064366	0.16569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20237	-0.31566	0.02891	0.075818	-0.06636	0.1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20192	-0.31633	0.032035	0.06741	-0.06534	0.14689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19913	-0.3179	0.036054	0.054382	-0.062582	0.1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19757	-0.31946	0.038286	0.036587	-0.059501	0.10634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19645	-0.32058	0.040853	0.017249	-0.058161	0.085267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19601	-0.3218	0.042416	-0.0019188	-0.05664	0.067433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19735	-0.3227	0.042862	-0.018865	-0.055092	0.052542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19813	-0.32337	0.043755	-0.034761	-0.053494	0.039509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19869	-0.32493	0.044425	-0.048932	-0.052669	0.031802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19869	-0.32605	0.045988	-0.061762	-0.053102	0.030332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19947	-0.32727	0.0461	-0.074576	-0.051826	0.031291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2017	-0.32794	0.045988	-0.086173	-0.045822	0.031953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20371	-0.32884	0.046434	-0.093648	-0.035798	0.031285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2065	-0.33018	0.047327	-0.094374	-0.023937	0.029392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20828	-0.33096	0.048667	-0.091028	-0.010752	0.023744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20974	-0.33129	0.04956	-0.090003	0.0047657	0.011888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21141	-0.33062	0.049895	-0.096164	0.021176	-0.006784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21264	-0.33018	0.049448	-0.10876	0.034275	-0.028719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21454	-0.32951	0.04889	-0.11933	0.041283	-0.04651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21688	-0.3285	0.04822	-0.12334	0.043126	-0.056777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22034	-0.32738	0.046546	-0.12075	0.043775	-0.063147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22425	-0.32616	0.044425	-0.11192	0.044893	-0.07219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22603	-0.32549	0.043197	-0.095585	0.044913	-0.082249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22771	-0.32504	0.042304	-0.074473	0.043203	-0.088646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2286	-0.32426	0.041411	-0.058165	0.043787	-0.094803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23005	-0.32292	0.038621	-0.051273	0.049438	-0.10493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23094	-0.3218	0.035607	-0.047347	0.055719	-0.1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23106	-0.32147	0.033933	-0.041926	0.057229	-0.11509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23228	-0.32035	0.031589	-0.036034	0.053298	-0.10647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23373	-0.31834	0.029021	-0.033049	0.048661	-0.10033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23429	-0.317	0.026343	-0.028845	0.044919	-0.10133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23452	-0.316	0.025003	-0.018268	0.039805	-0.1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23452	-0.31611	0.024333	-0.0048903	0.036359	-0.11259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23541	-0.31589	0.021878	0.0089217	0.038322	-0.11686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23574	-0.31477	0.019199	0.024546	0.046644	-0.11759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23474	-0.31433	0.01585	0.041893	0.056894	-0.11404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23418	-0.31265	0.012278	0.056715	0.062031	-0.10736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23262	-0.31153	0.010939	0.063084	0.060349	-0.099104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23072	-0.30975	0.010046	0.064064	0.052027	-0.088595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
