rosbagTimestamp,x,y,z,x,y,z,w
1498556245009635134,-0.0381744140625,-0.520935644531,0.0538013671875,0.110082438224,-0.02323467821,-0.0887145782109,0.989682641121
1498556245028942247,-0.039737109375,-0.523168066406,0.05000625,0.1168281607,-0.0240501152567,-0.0935268061089,0.988446007308
1498556245048993954,-0.0416346679687,-0.525177246094,0.0460995117187,0.123548373876,-0.0250039099434,-0.0988972499448,0.987081525384
1498556245068933800,-0.0431973632812,-0.526293457031,0.0427508789062,0.128967040968,-0.0257195781214,-0.102967219543,0.985953222696
1498556245089043455,-0.0447600585937,-0.528525878906,0.040630078125,0.132504312179,-0.0261996530476,-0.106514225443,0.985094363608
1498556245109505306,-0.0475505859375,-0.531093164063,0.0377279296875,0.138127827336,-0.0266370544976,-0.111968362464,0.983704354189
1498556245129050557,-0.0505643554687,-0.533325585938,0.0347141601562,0.143353326141,-0.027175870846,-0.117992624893,0.982236751704
1498556245149305012,-0.0543594726562,-0.535892871094,0.029914453125,0.151777729385,-0.0279702228692,-0.12626193109,0.979917910977
1498556245168889645,-0.0568151367187,-0.53846015625,0.0252263671875,0.160688517543,-0.0281227658163,-0.13291148726,0.977610784989
1498556245189220040,-0.0603870117187,-0.542478515625,0.0203150390625,0.169139154397,-0.0288500094927,-0.1402544389,0.975135024379
1498556245209487498,-0.064740234375,-0.545715527344,0.01696640625,0.175724070313,-0.0305722827073,-0.147433026589,0.972856561531
1498556245228862190,-0.0676423828125,-0.547836328125,0.016519921875,0.176869026037,-0.0317029941909,-0.151459331023,0.971994001439
1498556245248982711,-0.0699864257812,-0.549733886719,0.01696640625,0.176644998565,-0.0330243108948,-0.154490365562,0.971513595541
1498556245268874778,-0.0715491210938,-0.551519824219,0.0168547851562,0.176574950328,-0.0333968193807,-0.156539151117,0.97118558141
1498556245289067031,-0.0740047851562,-0.553752246094,0.0140642578125,0.179559500469,-0.0337525937064,-0.159923905051,0.970073962542
1498556245309359879,-0.07858125,-0.556542773437,0.00803671875,0.186953604223,-0.0350773517412,-0.16715193063,0.967407960144
1498556245329191544,-0.083492578125,-0.558440332031,0.00346025390625,0.192586433711,-0.0366222349256,-0.174532067415,0.964939290786
1498556245349232128,-0.0890736328125,-0.559110058594,-0.0002232421875,0.197184066516,-0.0385645499077,-0.182403049746,0.96247615391
1498556245369176309,-0.0932036132813,-0.558775195312,-0.00189755859375,0.199660742799,-0.0395804901482,-0.188535345524,0.96074106609
1498556245389167897,-0.096887109375,-0.558663574219,-0.00323701171875,0.202087409239,-0.0408426076904,-0.193842362346,0.959123401333
1498556245409772263,-0.100458984375,-0.558217089844,-0.0046880859375,0.20575139346,-0.0425838391628,-0.199041560726,0.957201879352
1498556245429151787,-0.103584375,-0.557658984375,-0.00569267578125,0.208813586461,-0.0444153874103,-0.203252933895,0.955569152042
1498556245449125158,-0.108718945312,-0.556096289062,-0.00792509765625,0.214263600263,-0.0466773873485,-0.210239232046,0.952739101969
1498556245469133145,-0.113630273437,-0.554645214844,-0.00803671875,0.215902815598,-0.0479411400444,-0.216477382918,0.950907547553
1498556245489259585,-0.117313769531,-0.553975488281,-0.007590234375,0.215698657422,-0.0488514879814,-0.220486809498,0.949985888393
1498556245510128377,-0.119546191406,-0.553752246094,-0.00814833984375,0.217235476977,-0.0505025437993,-0.222410652992,0.949100491017
1498556245529364685,-0.12144375,-0.553863867188,-0.0091529296875,0.219446234169,-0.0517151685111,-0.223472919374,0.948276724359
1498556245549378363,-0.125238867187,-0.553975488281,-0.0110504882812,0.22345319442,-0.0534288946887,-0.226329397686,0.94656696903
1498556245569462119,-0.130485058594,-0.554198730469,-0.0126131835937,0.226770208392,-0.0547967498456,-0.230794576608,0.944619739472
1498556245589291226,-0.136066113281,-0.55453359375,-0.0140642578125,0.230088830517,-0.0569175758547,-0.235646283439,0.942491564276
1498556245609763903,-0.140977441406,-0.554645214844,-0.015626953125,0.233552472417,-0.0599340944563,-0.239690697291,0.940430495349
1498556245629376140,-0.144326074219,-0.554421972656,-0.0173012695312,0.236708257885,-0.0618483159203,-0.242081281493,0.938903956546
1498556245649394993,-0.148456054688,-0.553640625,-0.01875234375,0.239755821259,-0.0641432925783,-0.245131944955,0.937183607279
1498556245669124444,-0.151693066406,-0.552859277344,-0.0199801757812,0.242322989832,-0.0653192791705,-0.247506089548,0.935817127437
1498556245689337889,-0.153702246094,-0.55274765625,-0.0213196289062,0.244927938972,-0.0663510712944,-0.247807985261,0.934986118875
1498556245709872081,-0.15448359375,-0.552970898437,-0.0228823242187,0.247985217857,-0.0678525736847,-0.24567851365,0.934634381937
1498556245729342070,-0.154037109375,-0.553194140625,-0.0243333984375,0.250826864077,-0.0687317776546,-0.24236100681,0.934678003045
1498556245749190987,-0.155264941406,-0.552301171875,-0.026342578125,0.254416066782,-0.0703905365153,-0.24035467376,0.934102386323
1498556245769284646,-0.159506542969,-0.55006875,-0.029021484375,0.258180384163,-0.0727591994022,-0.241988056283,0.93246488875
1498556245789292743,-0.166538671875,-0.547278222656,-0.0300260742187,0.259281042695,-0.0764273559424,-0.245565951413,0.930929408532
1498556245809637210,-0.171896484375,-0.545157421875,-0.0266774414062,0.255488175013,-0.0798105317482,-0.245985214492,0.931583246791
1498556245829451878,-0.173124316406,-0.544599316406,-0.0219893554687,0.250458230755,-0.0801363667976,-0.242876183544,0.933734435924
1498556245849243040,-0.172008105469,-0.544487695313,-0.0159618164062,0.243137678671,-0.0791942449174,-0.236705389772,0.937327530394
1498556245869329604,-0.172008105469,-0.54381796875,-0.0128364257813,0.23839360941,-0.0777723295718,-0.233321965932,0.939510942969
1498556245889373781,-0.174798632812,-0.542478515625,-0.0130596679687,0.237565234664,-0.07799844856,-0.233467387517,0.939665887572
1498556245909517985,-0.178705371094,-0.540357714844,-0.0158501953125,0.240859036364,-0.0799810629186,-0.234414799978,0.93842402768
1498556245929391425,-0.180826171875,-0.537790429688,-0.01875234375,0.245159480856,-0.0811059820417,-0.234223974513,0.93726078462
1498556245949331624,-0.181830761719,-0.533883691406,-0.02143125,0.25145908687,-0.0835255964302,-0.230925713845,0.936197157151
1498556245969390446,-0.180937792969,-0.530869921875,-0.0216544921875,0.254688165808,-0.0847767708722,-0.224513977288,0.936771216104
1498556245989330079,-0.180491308594,-0.529083984375,-0.0193104492187,0.253900335802,-0.0862175843387,-0.217535013528,0.938498623078
1498556246009656436,-0.181830761719,-0.527186425781,-0.0162966796875,0.252116513649,-0.0892574806937,-0.21263261879,0.939817926575
1498556246029181212,-0.183728320312,-0.524842382812,-0.0127248046875,0.248937807445,-0.0908992168102,-0.20973586139,0.941157887315
1498556246049440976,-0.187635058594,-0.5197078125,-0.0091529296875,0.245932737704,-0.0924377202741,-0.208424766758,0.942088888056
1498556246069436628,-0.191653417969,-0.514238378906,-0.00457646484375,0.238898311959,-0.0918115462002,-0.207302560605,0.944205425156
1498556246089426550,-0.195448535156,-0.509550292969,-0.002232421875,0.2331125983,-0.0924278383152,-0.20502805987,0.946086204256
1498556246109868512,-0.197569335938,-0.504973828125,-0.003571875,0.232616615203,-0.0958614522087,-0.20081918253,0.946769110311
1498556246129309691,-0.196787988281,-0.501625195312,-0.00446484375,0.232520124263,-0.0965653863042,-0.194445775216,0.948050820622
1498556246149555802,-0.194778808594,-0.497941699219,-0.0055810546875,0.233107534396,-0.0964476375062,-0.185938913621,0.949623847125
1498556246169497460,-0.193104492188,-0.494481445312,-0.00613916015625,0.234043846183,-0.0957261560564,-0.177180294247,0.951139907922
1498556246189561532,-0.193662597656,-0.491244433594,-0.00725537109375,0.235589382011,-0.095257953451,-0.170441101988,0.952036446856
1498556246209788319,-0.194220703125,-0.487114453125,-0.00881806640625,0.238746195811,-0.0951464195146,-0.163896872843,0.952410220394
1498556246229347760,-0.193439355469,-0.483319335937,-0.0078134765625,0.236671033547,-0.0929065344954,-0.157818584752,0.95417424616
1498556246249611429,-0.192992871094,-0.47952421875,-0.00234404296875,0.22573141818,-0.0918393051615,-0.150714084107,0.95806896084
1498556246269659427,-0.192546386719,-0.476510449219,0.00446484375,0.21281683427,-0.0912276738952,-0.14363882862,0.962161313647
1498556246289772209,-0.192769628906,-0.474612890625,0.0087064453125,0.20589770756,-0.0916374813701,-0.137555161644,0.964514014172
1498556246309637346,-0.19377421875,-0.472715332031,0.00971103515625,0.205574488886,-0.0922830255085,-0.134515109024,0.96495008066
1498556246329540172,-0.195336914063,-0.470482910156,0.0100458984375,0.206222111585,-0.0918077051293,-0.134591027553,0.964846641324
1498556246349511938,-0.196453125,-0.466464550781,0.010715625,0.205913756444,-0.091387574879,-0.134712077456,0.964935486057
1498556246369255003,-0.19556015625,-0.462446191406,0.0130596679687,0.201864931986,-0.0897700988777,-0.131282897812,0.966414341431
1498556246389557655,-0.194220703125,-0.4589859375,0.0145107421875,0.199515533513,-0.0885450911993,-0.126491029593,0.967653521744
1498556246409925388,-0.193885839844,-0.455302441406,0.0142875,0.19963806819,-0.0887488544723,-0.123726987751,0.96796689771
1498556246429353054,-0.193550976562,-0.452400292969,0.0140642578125,0.198817329548,-0.0885102674337,-0.122285435131,0.968340784221
1498556246449768136,-0.191765039063,-0.448716796875,0.0176361328125,0.190269213854,-0.0866917087821,-0.118589517268,0.97067950441
1498556246469570078,-0.189420996094,-0.445479785156,0.0239985351563,0.17604314932,-0.0829048879035,-0.113329399512,0.974316189101
1498556246489942874,-0.187076953125,-0.443135742188,0.028575,0.165765644497,-0.0803420767734,-0.107724873259,0.976965840491
1498556246509743292,-0.184174804687,-0.4411265625,0.0306958007813,0.161354726863,-0.0792839600286,-0.101458943452,0.97846041749
1498556246529414753,-0.181607519531,-0.439340625,0.0313655273437,0.160177908807,-0.0777835581878,-0.0958424641253,0.979340072537
1498556246549743311,-0.179263476562,-0.436326855469,0.032146875,0.158509075108,-0.0754972652403,-0.0903922184859,0.980308259114
1498556246569860425,-0.178370507812,-0.432643359375,0.0332630859375,0.154652935061,-0.0725289832317,-0.0878761191056,0.981376484311
1498556246589905128,-0.178035644531,-0.429294726563,0.0347141601562,0.149638881762,-0.0700613314838,-0.087818657084,0.982337772034
1498556246609904070,-0.177254296875,-0.424829882813,0.0368349609375,0.144192450408,-0.0678057335146,-0.0881101104227,0.983284052647
1498556246629051197,-0.17591484375,-0.421816113281,0.0380627929687,0.141175503702,-0.0663870281061,-0.0871552325747,0.98390355477
1498556246649609986,-0.173794042969,-0.419025585937,0.0402952148437,0.136369493152,-0.065035383504,-0.0837771519571,0.984964542022
1498556246669660350,-0.170891894531,-0.416569921875,0.0417462890625,0.133259978952,-0.0642964728273,-0.0792490213246,0.985813032076
1498556246689921934,-0.167878125,-0.414449121094,0.0429741210937,0.129793666804,-0.0630425076498,-0.0751974976751,0.986673493426
1498556246709891439,-0.164752734375,-0.411435351562,0.0452065429687,0.123917431205,-0.060577532724,-0.072009912527,0.987820532926
1498556246729332223,-0.16162734375,-0.409202929687,0.046434375,0.120444993662,-0.0585603580557,-0.0690019909952,0.988586067677
1498556246749499703,-0.158836816406,-0.40719375,0.0481086914062,0.115954961058,-0.0566135331141,-0.066981171042,0.989374993418
1498556246769408804,-0.156046289062,-0.405742675781,0.0496713867188,0.11237278381,-0.0551280996473,-0.0648444155075,0.990014369525
1498556246789376424,-0.153032519531,-0.404961328125,0.0515689453125,0.10827720573,-0.053329462663,-0.0617995938652,0.990763758587
1498556246809811534,-0.149683886719,-0.403287011719,0.0534665039062,0.104855796307,-0.0524026659153,-0.0589948348761,0.991352022262
1498556246828998901,-0.146558496094,-0.4018359375,0.0548059570312,0.102207209142,-0.051008420668,-0.0565863490378,0.991841626734
1498556246849291068,-0.143209863281,-0.399826757812,0.0559221679687,0.0994758897983,-0.0502745400682,-0.0548705140987,0.992253115214
1498556246869252267,-0.139303125,-0.3982640625,0.0568151367187,0.0973760100967,-0.0489545338785,-0.0526100481281,0.992649761551
1498556246889367397,-0.135508007812,-0.396701367187,0.0577081054687,0.0954210318007,-0.0478994293833,-0.0508861381534,0.992980902283
1498556246909747550,-0.132829101562,-0.394134082031,0.0577081054687,0.0953934623134,-0.0479543115166,-0.0514573327335,0.992951466217
1498556246928947060,-0.1303734375,-0.392236523437,0.0582662109375,0.0939364313721,-0.0469056116825,-0.0514349435462,0.99314160976
1498556246949205605,-0.126355078125,-0.390897070312,0.061168359375,0.0869796663453,-0.0437865820419,-0.0489534216862,0.994042672817
1498556246969003391,-0.120327539062,-0.390338964844,0.0664145507812,0.0754830960016,-0.0382702476176,-0.0427655677187,0.995494247388
1498556246989445252,-0.114634863281,-0.389892480469,0.07054453125,0.0660834916566,-0.0344275103011,-0.0378083870656,0.996503007789
1498556247009842305,-0.110504882812,-0.388776269531,0.0713258789063,0.0640144010258,-0.0342863302864,-0.0369253851151,0.996676035606
1498556247029126515,-0.107267871094,-0.387771679687,0.0707677734375,0.0642096856662,-0.034638627784,-0.0363199113976,0.996673540217
1498556247049007289,-0.104030859375,-0.387101953125,0.070098046875,0.0647216097291,-0.0360093925249,-0.0364007636524,0.996588892819
1498556247069411440,-0.0996776367187,-0.386767089844,0.0722188476562,0.0602598316406,-0.034915377236,-0.0339379191302,0.996994426649
1498556247089395817,-0.0946546875,-0.386878710937,0.0762372070312,0.0516926070399,-0.0319106502209,-0.0301701703911,0.997697020943
1498556247109803714,-0.0896317382812,-0.386767089844,0.0803671875,0.0434617981842,-0.029008968257,-0.0269141753491,0.998271094956
1498556247129094028,-0.0850552734375,-0.386878710937,0.0831577148437,0.0374992849963,-0.0264093368561,-0.0235429095558,0.998670156739
1498556247149326061,-0.0796974609375,-0.3875484375,0.0859482421875,0.0316780304463,-0.0250105796398,-0.0202894039584,0.998979135608
1498556247169252432,-0.0742280273438,-0.387771679687,0.089743359375,0.0239220295593,-0.02381449144,-0.0172519461825,0.999281230111
1498556247189447512,-0.0685353515625,-0.388329785156,0.0930919921875,0.0165602057234,-0.0224684822666,-0.0134247743939,0.999520236075
1498556247209838522,-0.062954296875,-0.389111132812,0.0954360351563,0.0118499735828,-0.0212175974754,-0.0104797306789,0.999649722117
1498556247229271166,-0.05804296875,-0.389669238281,0.0971103515625,0.00771433966274,-0.0190410131203,-0.00751898680506,0.99976066817
1498556247248952529,-0.0530200195312,-0.3911203125,0.0972219726562,0.00715295574852,-0.0186491682754,-0.0069576750303,0.99977629223
1498556247269282299,-0.0490016601562,-0.39290625,0.0963290039062,0.00885035786934,-0.0194381437565,-0.00806865806615,0.99973932927
1498556247289282767,-0.0448716796875,-0.395361914062,0.0956592773437,0.0097921591591,-0.0196450804356,-0.00881485471164,0.999720202242
1498556247309607108,-0.0399603515625,-0.39737109375,0.09733359375,0.00579824668853,-0.0184525583263,-0.00775069093115,0.999782881538
1498556247329116517,-0.0346025390625,-0.397929199219,0.101351953125,-0.0040946572954,-0.0155128980853,-0.00447215034511,0.999861282202
1498556247349212705,-0.0284633789062,-0.399826757812,0.105258691406,-0.0124698667107,-0.0134137152939,-0.000742427383558,0.999831997622
1498556247368975640,-0.0237752929687,-0.402617285156,0.10715625,-0.0145626715185,-0.0141957191702,0.000368359662975,0.999793115833
1498556247389214054,-0.0198685546875,-0.405742675781,0.108160839844,-0.015708454675,-0.0159244650234,0.000516582189702,0.99974966317
1498556247409700561,-0.0155153320312,-0.408421582031,0.110504882812,-0.0203060081658,-0.015930567594,0.000634977166131,0.999666684377
1498556247429246610,-0.0113853515625,-0.409761035156,0.113295410156,-0.0268193445971,-0.0144114035074,0.000955615446334,0.999535952832
1498556247449218123,-0.00658564453125,-0.4125515625,0.114746484375,-0.0300874840953,-0.012863995521,0.000379895154057,0.999464414874
1498556247469129423,-0.0033486328125,-0.415118847656,0.114523242187,-0.0289717262425,-0.0125941697104,-0.00228287728747,0.999498281359
1498556247489052782,-0.000446484375,-0.418244238281,0.113630273437,-0.0265171629117,-0.0132953408098,-0.00495501543993,0.999547658597
1498556247509740141,0.003125390625,-0.420923144531,0.114634863281,-0.0286322266172,-0.0136571806321,-0.00537727440742,0.999482246934
1498556247529217822,0.006697265625,-0.423155566406,0.116197558594,-0.0307251180407,-0.0131003583949,-0.00443027175287,0.999432199013
1498556247549147152,0.0109388671875,-0.428401757812,0.115862695312,-0.0266990560923,-0.0127347675274,-0.00436728578753,0.999552856489
1498556247568884270,0.0132829101562,-0.434206054688,0.11340703125,-0.0179334637665,-0.013087514276,-0.0080955406653,0.999720746043
1498556247589245307,0.0148456054688,-0.440121972656,0.111062988281,-0.0116956016828,-0.013642106654,-0.0141536670364,0.999738355539
1498556247609525543,0.0173012695312,-0.445479785156,0.110728125,-0.0110048506838,-0.0141754647498,-0.0189415183186,0.999659526211
1498556247629183282,0.02053828125,-0.449944628906,0.111174609375,-0.013129908672,-0.0137294844055,-0.0206916308741,0.999605403731
1498556247649269877,0.0224358398437,-0.457981347656,0.106374902344,-0.00231100767191,-0.0139374963164,-0.0282071802483,0.999502256337
1498556247669174485,0.021877734375,-0.467134277344,0.0971103515625,0.0194029492435,-0.0136401485981,-0.0401803663419,0.998910911977
1498556247688833530,0.0198685546875,-0.477515039062,0.0865063476562,0.0428830923826,-0.0126973015973,-0.0539250681998,0.997542934384
1498556247709721450,0.0173012695312,-0.485886621094,0.0789161132812,0.0595545113606,-0.0138555701761,-0.067492584029,0.995844382649
1498556247729264078,0.0190872070313,-0.489681738281,0.0786928710938,0.0593483124436,-0.0136428943905,-0.0705734433013,0.995646040691
1498556247749423424,0.0196453125,-0.49559765625,0.0774650390625,0.0611743495024,-0.0141420711235,-0.0764634819379,0.995093481396
1498556247769176168,0.0208731445312,-0.502183300781,0.0730001953125,0.0693852151028,-0.0118350825799,-0.0811531024915,0.994213154561
1498556247789345664,0.0213196289062,-0.511447851562,0.0654099609375,0.0817985441789,-0.00779343770802,-0.0875542498934,0.992765084914
1498556247809836443,0.019198828125,-0.520824023437,0.05982890625,0.0918515225084,-0.00702155102086,-0.0966359922496,0.991047668196
1498556247829347079,0.0176361328125,-0.5268515625,0.05804296875,0.0952777706625,-0.00744298077715,-0.103502239378,0.990027289977
1498556247849346646,0.0135061523437,-0.532320996094,0.0573732421875,0.0966366578961,-0.00928357206968,-0.114816711539,0.988631526096
1498556247869278081,0.00658564453125,-0.536116113281,0.0511224609375,0.107803710075,-0.00806778472777,-0.130669784155,0.98551442326
1498556247889368934,-0.00301376953125,-0.541362304688,0.0411881835937,0.124738037201,-0.00515975382432,-0.149699142953,0.980818008407
1498556247909911371,-0.01160859375,-0.547947949219,0.0337095703125,0.137750964751,-0.0035553656211,-0.165758920804,0.976491685197
1498556247929428103,-0.0150688476563,-0.552301171875,0.0305841796875,0.142155770964,-0.00339020348939,-0.172920924702,0.974617154119
1498556247949501513,-0.0166315429687,-0.556989257812,0.0271239257812,0.146111777958,-0.00559599235595,-0.177652261084,0.97316992727
1498556247969368565,-0.017859375,-0.560003027344,0.0235520507813,0.151245358259,-0.00741608366342,-0.180733120721,0.971805218335
1498556247989461247,-0.0195336914063,-0.562458691406,0.02053828125,0.155673955484,-0.00775857823566,-0.183819210702,0.970523529764
1498556248009634963,-0.0219893554687,-0.564579492188,0.0194220703125,0.157056411466,-0.00789820053471,-0.186684495137,0.969752443318
1498556248029326732,-0.0239985351563,-0.566365429687,0.0195336914063,0.156585047976,-0.00759251390325,-0.189005452755,0.969381460165
1498556248049227553,-0.027235546875,-0.569155957031,0.0198685546875,0.156859872912,-0.00854858514865,-0.192104242141,0.968719702553
1498556248069096572,-0.0315887695312,-0.571276757812,0.0197569335937,0.159085315556,-0.0105033407635,-0.196420769155,0.967471148744
1498556248089371504,-0.0377279296875,-0.572281347656,0.0181942382812,0.164268282339,-0.0132549139784,-0.202751916495,0.965262606253
1498556248109568423,-0.0460995117187,-0.571946484375,0.0150688476563,0.17246636638,-0.017437300621,-0.211731846336,0.96183206344
1498556248129504371,-0.0533548828125,-0.571723242187,0.01339453125,0.177276701616,-0.0208567735445,-0.21883674328,0.959295807273
1498556248149391479,-0.06340078125,-0.572504589844,0.0131712890625,0.180896293404,-0.0252832702471,-0.227990144049,0.956377426278
1498556248169250864,-0.0730001953125,-0.573062695312,0.0131712890625,0.184851972454,-0.0287747791422,-0.235572131642,0.953681042676
1498556248189208973,-0.0822647460937,-0.571834863281,0.0112737304687,0.190690450157,-0.0315453880111,-0.242718945782,0.950646913461
1498556248209877585,-0.0896317382812,-0.569267578125,0.00792509765625,0.196749597126,-0.0340015670116,-0.247637973214,0.948055337886
1498556248229339808,-0.0935384765625,-0.567258398437,0.005804296875,0.198830729418,-0.0350583442737,-0.248975809696,0.947231914434
1498556248249280817,-0.097780078125,-0.565472460937,0.003125390625,0.202073266475,-0.036808661033,-0.24924181145,0.946409021974
1498556248269202008,-0.100682226562,-0.563240039062,-0.00212080078125,0.210977089385,-0.0374596642648,-0.247723092035,0.94483792842
1498556248289395676,-0.103472753906,-0.559779785156,-0.0089296875,0.224240893601,-0.0382315106916,-0.245303487877,0.942380269351
1498556248309879041,-0.107491113281,-0.555314941406,-0.0130596679687,0.234696043202,-0.041637956233,-0.242792771576,0.940338087061
1498556248329385953,-0.110170019531,-0.5518546875,-0.0136177734375,0.237852409258,-0.04418611366,-0.239173884419,0.940356140928
