N = 3000
dimX = 3
dimY = 3
dimA1= 1
X1	X2	X3	Y1	Y2	Y3	F1	F2	F3	A11	A12	A13	P11	P12	P13	P21	P22	P23	P31	P32	P33	
-0.10738	-0.17703	0.029691	0.15731	-0.11804	0.049118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10459	-0.17915	0.030473	0.14365	-0.13453	0.057651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10146	-0.18194	0.0317	0.12943	-0.14997	0.066769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.098673	-0.18529	0.033151	0.11578	-0.16571	0.07664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.096217	-0.18886	0.034826	0.10174	-0.18083	0.086058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.094543	-0.19188	0.036277	0.086237	-0.19299	0.09279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.092757	-0.1959	0.038174	0.069819	-0.20192	0.096129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.091306	-0.20014	0.040407	0.052652	-0.21057	0.097221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.09019	-0.2046	0.042639	0.033176	-0.21946	0.096209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.089185	-0.20929	0.04476	0.0099977	-0.2265	0.092254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.088962	-0.2132	0.046323	-0.014831	-0.2312	0.084962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.089074	-0.21788	0.048109	-0.0391	-0.23341	0.07465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.089967	-0.2228	0.049671	-0.063681	-0.23524	0.062066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.091641	-0.22771	0.051234	-0.088929	-0.23691	0.047581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.093538	-0.23284	0.052462	-0.11461	-0.23611	0.032269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.095213	-0.23697	0.052908	-0.13873	-0.23191	0.018411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.098003	-0.24177	0.053132	-0.16048	-0.22437	0.0072754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10135	-0.24646	0.052797	-0.18192	-0.21568	-0.00048931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10537	-0.25104	0.052574	-0.20224	-0.20704	-0.0074178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.10984	-0.2555	0.052685	-0.21835	-0.19642	-0.018484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11374	-0.25885	0.052574	-0.22946	-0.18301	-0.033836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.11854	-0.26253	0.052574	-0.2361	-0.16777	-0.049902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12356	-0.2661	0.052015	-0.24135	-0.15284	-0.063602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.12848	-0.26945	0.049783	-0.24544	-0.13848	-0.073808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13372	-0.27224	0.047327	-0.24697	-0.12193	-0.079664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13808	-0.27436	0.045653	-0.24817	-0.10292	-0.07839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14332	-0.27649	0.044314	-0.25126	-0.082708	-0.071053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14823	-0.27838	0.043197	-0.25412	-0.063315	-0.064047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15314	-0.27972	0.041746	-0.25664	-0.047027	-0.062216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15828	-0.28062	0.04063	-0.25713	-0.034542	-0.064302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16419	-0.28084	0.039514	-0.25563	-0.025667	-0.067222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16877	-0.28073	0.038509	-0.2497	-0.018951	-0.068461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17424	-0.28117	0.036835	-0.24019	-0.012733	-0.068771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17904	-0.28184	0.035161	-0.2297	-0.0064799	-0.069103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18395	-0.2824	0.033486	-0.21973	0.0015887	-0.068185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18786	-0.28251	0.03237	-0.20883	0.01262	-0.064964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19199	-0.28184	0.031477	-0.19865	0.025345	-0.060391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19612	-0.28129	0.029914	-0.19151	0.037444	-0.05705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1998	-0.2805	0.028798	-0.1873	0.046908	-0.054718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2036	-0.27961	0.027459	-0.18393	0.05583	-0.05123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20683	-0.27861	0.026789	-0.18057	0.067431	-0.04651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21063	-0.27704	0.025673	-0.17699	0.081725	-0.042505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21431	-0.27593	0.02478	-0.1737	0.097668	-0.038706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21788	-0.27414	0.024222	-0.17105	0.11357	-0.034803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22146	-0.27157	0.02344	-0.16657	0.12958	-0.03126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22436	-0.26901	0.022659	-0.15812	0.14465	-0.029099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2276	-0.26566	0.022213	-0.14644	0.15604	-0.027296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23106	-0.26276	0.021878	-0.13465	0.166	-0.024721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23418	-0.2593	0.02132	-0.12455	0.17705	-0.021043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2363	-0.25561	0.02065	-0.11412	0.18762	-0.016241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23798	-0.2526	0.020315	-0.10244	0.19505	-0.011593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23987	-0.24836	0.019869	-0.091219	0.19787	-0.0094038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24211	-0.24378	0.019869	-0.081534	0.19732	-0.010617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24423	-0.23932	0.020315	-0.072586	0.19586	-0.013654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24557	-0.23552	0.020315	-0.061478	0.19311	-0.01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24657	-0.23195	0.019645	-0.047426	0.19081	-0.019596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24713	-0.22893	0.018752	-0.033671	0.19129	-0.022083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24825	-0.22492	0.017971	-0.023409	0.1976	-0.022327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24892	-0.22079	0.017971	-0.015098	0.20821	-0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2488	-0.21654	0.017636	-0.0045175	0.21901	-0.01273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24869	-0.21275	0.017525	0.010365	0.22635	-0.0072348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2488	-0.20784	0.016855	0.026375	0.22965	-0.0034625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2488	-0.20293	0.016632	0.041901	0.2277	0.00096768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24813	-0.19802	0.01719	0.058646	0.22165	0.0066967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24646	-0.19322	0.017301	0.076702	0.2118	0.011525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24467	-0.18875	0.017413	0.093121	0.19865	0.012283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24289	-0.18563	0.017748	0.10541	0.18191	0.010064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24077	-0.18172	0.018194	0.11592	0.16519	0.00821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23842	-0.17804	0.018529	0.12737	0.15157	0.0073165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23574	-0.1748	0.018417	0.13975	0.1403	0.0067629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2334	-0.17268	0.018306	0.15094	0.12782	0.0070356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23016	-0.17022	0.018306	0.1599	0.11508	0.0087867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22681	-0.16788	0.018641	0.16846	0.10481	0.011488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22324	-0.16553	0.018976	0.17661	0.096784	0.013534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21945	-0.16341	0.01931	0.18295	0.088763	0.013987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21643	-0.16207	0.019645	0.18696	0.080695	0.013006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21241	-0.16051	0.019869	0.18865	0.073028	0.011851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20851	-0.15906	0.020092	0.19065	0.066206	0.01115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20449	-0.15772	0.020315	0.19357	0.059074	0.010748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20036	-0.15627	0.020427	0.19566	0.049267	0.01106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19723	-0.15526	0.02065	0.19607	0.03671	0.012226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1931	-0.15437	0.020985	0.19438	0.022162	0.013774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18909	-0.15381	0.021096	0.19306	0.0063487	0.015001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18484	-0.15381	0.021431	0.19245	-0.0099454	0.015549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18071	-0.15404	0.021878	0.19018	-0.026025	0.015852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1777	-0.1546	0.022213	0.18571	-0.040742	0.015792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17379	-0.15538	0.022547	0.17972	-0.053623	0.014876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17011	-0.1566	0.022771	0.17447	-0.06707	0.013718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16632	-0.15794	0.023106	0.16979	-0.082433	0.013369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16274	-0.15962	0.023329	0.16344	-0.099414	0.014121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15995	-0.16107	0.023552	0.15527	-0.11644	0.015879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15672	-0.16341	0.023775	0.14602	-0.1326	0.018559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15381	-0.16632	0.02411	0.13769	-0.1492	0.022575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1508	-0.16955	0.024557	0.12987	-0.1657	0.02729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14812	-0.17312	0.025115	0.12056	-0.17935	0.032096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14611	-0.17614	0.025673	0.10991	-0.18987	0.036558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14366	-0.18016	0.026566	0.09849	-0.19865	0.040037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14165	-0.1844	0.027347	0.086499	-0.20568	0.041989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13986	-0.18864	0.02824	0.073349	-0.21189	0.043017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1383	-0.19288	0.029245	0.057818	-0.21668	0.044155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13707	-0.19746	0.030138	0.040475	-0.22177	0.046384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13629	-0.20125	0.030807	0.021921	-0.22701	0.048616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13573	-0.20594	0.0317	0.0024984	-0.23055	0.049255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13562	-0.21063	0.032705	-0.018657	-0.23386	0.047779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13607	-0.21554	0.034044	-0.042126	-0.23671	0.044447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13685	-0.22079	0.035272	-0.066244	-0.2359	0.038695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13785	-0.2248	0.036054	-0.087944	-0.23123	0.030684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13975	-0.22983	0.036388	-0.10731	-0.22682	0.021471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14232	-0.23452	0.036835	-0.12679	-0.22442	0.012439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14522	-0.23898	0.037058	-0.14726	-0.22117	0.0050101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14779	-0.24278	0.03717	-0.16617	-0.21214	0.00015972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15069	-0.24746	0.037281	-0.18277	-0.19879	-0.0037657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15426	-0.25215	0.036947	-0.19968	-0.18392	-0.0098977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15884	-0.25617	0.0365	-0.21621	-0.16822	-0.019208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16352	-0.2593	0.036612	-0.22764	-0.15076	-0.029636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16777	-0.26175	0.036612	-0.23034	-0.13387	-0.037722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1729	-0.2641	0.035607	-0.22613	-0.11989	-0.040628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17781	-0.26677	0.034156	-0.22195	-0.10748	-0.040208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18239	-0.26912	0.032705	-0.22095	-0.09314	-0.039486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18652	-0.27113	0.031366	-0.22105	-0.075385	-0.039523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18987	-0.27291	0.031812	-0.22095	-0.056648	-0.040717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19433	-0.27403	0.032035	-0.2211	-0.039583	-0.042322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19947	-0.27448	0.030807	-0.22266	-0.0252	-0.044735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20449	-0.27448	0.029356	-0.22446	-0.013665	-0.048344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20884	-0.27481	0.027459	-0.22253	-0.0040402	-0.052925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21275	-0.27492	0.026566	-0.21686	0.0061476	-0.058439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21688	-0.27503	0.026231	-0.21059	0.018772	-0.062217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22157	-0.27503	0.026008	-0.20667	0.034743	-0.062931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22603	-0.27448	0.024445	-0.20406	0.052154	-0.061887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23005	-0.27314	0.02132	-0.20006	0.069449	-0.059388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23351	-0.2718	0.01998	-0.19448	0.08352	-0.05269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23742	-0.26968	0.019087	-0.18897	0.092022	-0.040079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24144	-0.26778	0.019087	-0.18442	0.09759	-0.026448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24523	-0.26555	0.018864	-0.17903	0.10357	-0.019281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24903	-0.26343	0.018194	-0.16937	0.1097	-0.016837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25226	-0.26197	0.017748	-0.15555	0.11562	-0.01611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2555	-0.25974	0.017748	-0.14089	0.12217	-0.015745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25874	-0.25684	0.017078	-0.12886	0.13398	-0.017092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26108	-0.25416	0.017078	-0.11912	0.15083	-0.020828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26298	-0.25126	0.016966	-0.10856	0.16762	-0.022238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26477	-0.24892	0.016408	-0.096646	0.18134	-0.017891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26722	-0.2449	0.015739	-0.085189	0.19198	-0.011382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26945	-0.24032	0.014511	-0.072458	0.19867	-0.0058033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27102	-0.23574	0.014399	-0.055799	0.19917	-0.0016503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2718	-0.2315	0.015515	-0.035441	0.1931	0.0028824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27258	-0.22793	0.016073	-0.015156	0.18373	0.0078517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27291	-0.22425	0.016073	0.0016875	0.17466	0.0091154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2728	-0.22123	0.015404	0.014897	0.16823	0.0066885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27236	-0.21755	0.01518	0.02651	0.1667	0.0046967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27146	-0.21431	0.016073	0.036637	0.16899	0.0051219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27068	-0.21119	0.01652	0.044733	0.17216	0.0061743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.27012	-0.20817	0.016632	0.051479	0.17368	0.0050446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26901	-0.20438	0.016297	0.059617	0.17608	0.001777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26778	-0.20047	0.016185	0.070795	0.17881	0.00054548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26644	-0.19668	0.016185	0.084023	0.17913	0.0023038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2651	-0.19366	0.01652	0.097326	0.17527	0.0044572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26309	-0.18987	0.016408	0.11028	0.16865	0.0052834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.26075	-0.1863	0.01652	0.12424	0.16235	0.0048593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25818	-0.18295	0.016966	0.13776	0.15612	0.0049678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25517	-0.1796	0.016743	0.14862	0.14853	0.0061715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.25271	-0.17725	0.016966	0.15582	0.1404	0.006929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24914	-0.17424	0.016855	0.15987	0.1322	0.0076675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24568	-0.17156	0.017078	0.16453	0.12425	0.010269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.24233	-0.16899	0.017525	0.17131	0.11578	0.013623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.23887	-0.16643	0.017636	0.17865	0.10522	0.016162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2363	-0.16453	0.017748	0.18675	0.093249	0.01709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2324	-0.16252	0.018306	0.19499	0.079905	0.017829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22815	-0.16096	0.018864	0.20166	0.065729	0.018903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2238	-0.15962	0.019199	0.20692	0.051457	0.01867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21934	-0.15839	0.019422	0.20931	0.036825	0.016189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21509	-0.15783	0.019869	0.20925	0.022135	0.01324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21163	-0.15739	0.020203	0.20666	0.0077021	0.011297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20728	-0.15727	0.020538	0.20433	-0.0065488	0.010125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20293	-0.15739	0.020538	0.20384	-0.020666	0.0096315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19846	-0.15783	0.020538	0.20343	-0.035295	0.010684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.195	-0.15839	0.020762	0.19969	-0.049631	0.013342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19087	-0.15939	0.020985	0.19327	-0.062956	0.016996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18685	-0.16073	0.02132	0.18738	-0.076413	0.020179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18295	-0.16241	0.021878	0.18219	-0.090537	0.022263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17904	-0.16431	0.022324	0.17563	-0.10518	0.023278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17614	-0.16598	0.022882	0.16717	-0.11981	0.023265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17257	-0.16844	0.023329	0.15688	-0.13409	0.023013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16933	-0.17112	0.023775	0.14668	-0.14956	0.023215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.1662	-0.17424	0.024222	0.13642	-0.16594	0.024005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16319	-0.17781	0.024557	0.1239	-0.1816	0.025809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16129	-0.18094	0.025115	0.10965	-0.19533	0.028482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15884	-0.18507	0.025673	0.094562	-0.20653	0.031593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15683	-0.18931	0.026231	0.079426	-0.21739	0.034467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15526	-0.19389	0.027012	0.063528	-0.22802	0.036194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15381	-0.19869	0.027794	0.045253	-0.23575	0.037386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15303	-0.20282	0.028575	0.02617	-0.23925	0.03839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15236	-0.20795	0.029468	0.0077021	-0.23856	0.039207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15225	-0.21308	0.030026	-0.010471	-0.23627	0.039975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15259	-0.21811	0.030807	-0.028405	-0.23333	0.039333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15326	-0.22291	0.0317	-0.045983	-0.22832	0.036312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15404	-0.22681	0.032482	-0.062535	-0.22139	0.030784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15526	-0.23128	0.033598	-0.078756	-0.21378	0.023941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15694	-0.23574	0.034044	-0.096182	-0.20856	0.016923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.15884	-0.24021	0.034268	-0.11397	-0.20697	0.0091889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16107	-0.24434	0.034044	-0.12999	-0.20681	0.00072722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16352	-0.24769	0.034044	-0.14309	-0.20573	-0.0070244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.16676	-0.25171	0.034379	-0.15414	-0.20318	-0.012667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17011	-0.25606	0.034044	-0.16541	-0.20063	-0.016958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17346	-0.26075	0.03371	-0.17705	-0.19664	-0.020297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17681	-0.26488	0.032705	-0.18894	-0.18633	-0.022329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.17993	-0.26823	0.03237	-0.19992	-0.16972	-0.022751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18429	-0.2718	0.031812	-0.20815	-0.15191	-0.022289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18864	-0.27526	0.031589	-0.21563	-0.13624	-0.02356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19355	-0.27782	0.031477	-0.22354	-0.12215	-0.029505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.19835	-0.27972	0.030696	-0.22924	-0.10898	-0.037638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20181	-0.28195	0.030361	-0.23007	-0.099759	-0.043574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.20639	-0.28385	0.029468	-0.22621	-0.095557	-0.047017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21163	-0.28564	0.027794	-0.22212	-0.092565	-0.05117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.21677	-0.28731	0.026343	-0.2174	-0.08793	-0.055997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22123	-0.28921	0.025896	-0.20743	-0.081629	-0.05592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.22458	-0.29133	0.025338	-0.19467	-0.073474	-0.050257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2286	-0.29278	0.023775	-0.18725	-0.062089	-0.045283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.2324	-0.29412	0.021989	-0.19004	-0.046297	-0.045901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
